filename,num_cells,num_characters,num_variables,num_clauses,phi_generation_time,qsampler_time,qsampler_valid_samples,unigen_time,unigen_valid_samples,total_num_solution,percent_qsampler_correct,percent_unigen_correct
m5_n5_s136.txt,5,5,16,756,0.01040792465209961,0.03640484809875488,0,0.03759765625,0,217,0.0,0.0
m5_n5_s137.txt,5,5,8,96,0.008666515350341797,0.03486275672912598,1,0.06131792068481445,12,46,0.021739130434782608,0.2608695652173913
m5_n5_s138.txt,5,5,15,660,0.013246297836303711,0.037769317626953125,1,0.05465579032897949,7,77,0.012987012987012988,0.09090909090909091
m5_n5_s139.txt,5,5,17,816,0.01119232177734375,0.03651022911071777,0,0.06060457229614258,4,542,0.0,0.007380073800738007
m5_n5_s14.txt,5,5,13,516,0.005658864974975586,0.03692221641540527,0,0.0379486083984375,0,73,0.0,0.0
m5_n5_s140.txt,5,5,14,504,0.006025075912475586,0.03556513786315918,1,0.05938434600830078,12,130,0.007692307692307693,0.09230769230769231
m5_n5_s141.txt,5,5,11,264,0.00859212875366211,0.031594038009643555,0,0.07018566131591797,3,152,0.0,0.019736842105263157
m5_n5_s142.txt,5,5,17,924,0.012172937393188477,0.04104876518249512,0,0.08388090133666992,1,162,0.0,0.006172839506172839
m5_n5_s143.txt,5,5,20,1200,0.014076709747314453,0.041477203369140625,0,0.08829545974731445,2,1600,0.0,0.00125
m5_n5_s144.txt,5,5,14,504,0.011220693588256836,0.034896135330200195,1,0.08225846290588379,12,130,0.007692307692307693,0.09230769230769231
m5_n5_s145.txt,5,5,20,1200,0.012962102890014648,0.03869962692260742,0,0.07269644737243652,0,1810,0.0,0.0
m5_n5_s146.txt,5,5,17,816,0.011046648025512695,0.03662753105163574,0,0.06689453125,3,514,0.0,0.005836575875486381
m5_n5_s147.txt,5,5,17,948,0.012168645858764648,0.03974103927612305,0,0.06313252449035645,5,350,0.0,0.014285714285714285
m5_n5_s148.txt,5,5,16,852,0.011656761169433594,0.0384066104888916,0,0.061437129974365234,2,146,0.0,0.0136986301369863
m5_n5_s149.txt,5,5,17,864,0.012060403823852539,0.04318976402282715,1,0.06648039817810059,6,86,0.011627906976744186,0.06976744186046512
m5_n5_s15.txt,5,5,20,1200,0.018912076950073242,0.06001639366149902,0,0.07715749740600586,0,1810,0.0,0.0
m5_n5_s150.txt,5,5,12,408,0.008559226989746094,0.03659844398498535,1,0.051723480224609375,12,64,0.015625,0.1875
m5_n5_s151.txt,5,5,17,816,0.011804342269897461,0.0422062873840332,0,0.0644371509552002,2,514,0.0,0.0038910505836575876
m5_n5_s152.txt,5,5,18,1020,0.013472557067871094,0.053093910217285156,0,0.08181595802307129,2,424,0.0,0.0047169811320754715
m5_n5_s153.txt,5,5,15,624,0.012466669082641602,0.043495893478393555,1,0.06341242790222168,6,146,0.00684931506849315,0.0410958904109589
m5_n5_s154.txt,5,5,17,880,0.014413118362426758,0.043478965759277344,0,0.051802635192871094,0,148,0.0,0.0
m5_n5_s155.txt,5,5,20,1200,0.013982534408569336,0.04826784133911133,0,0.07667851448059082,6,1222,0.0,0.004909983633387889
m5_n5_s156.txt,5,5,19,1104,0.011356592178344727,0.04998326301574707,0,0.09666037559509277,1,500,0.0,0.002
m5_n5_s157.txt,5,5,16,740,0.010309934616088867,0.0410001277923584,0,0.07514452934265137,4,194,0.0,0.020618556701030927
m5_n5_s158.txt,5,5,16,740,0.013804435729980469,0.047086238861083984,0,0.06305265426635742,0,240,0.0,0.0
m5_n5_s159.txt,5,5,17,924,0.010941505432128906,0.04163002967834473,0,0.04969382286071777,0,148,0.0,0.0
m5_n5_s16.txt,5,5,17,816,0.010521650314331055,0.04378151893615723,0,0.06713604927062988,1,732,0.0,0.001366120218579235
m5_n5_s160.txt,5,5,14,576,0.005332231521606445,0.04027724266052246,0,0.053446292877197266,7,104,0.0,0.0673076923076923
m5_n5_s161.txt,5,5,18,960,0.011703252792358398,0.04375576972961426,0,0.08553767204284668,7,226,0.0,0.030973451327433628
m5_n5_s162.txt,5,5,14,576,0.0062160491943359375,0.041831016540527344,0,0.05688118934631348,3,122,0.0,0.02459016393442623
m5_n5_s163.txt,5,5,12,408,0.010757923126220703,0.03807711601257324,1,0.058896780014038086,12,64,0.015625,0.1875
m5_n5_s164.txt,5,5,15,660,0.010894060134887695,0.040366411209106445,0,0.0506443977355957,0,130,0.0,0.0
m5_n5_s165.txt,5,5,20,1200,0.012906312942504883,0.0641028881072998,1,0.07851982116699219,3,1222,0.0008183306055646482,0.0024549918166939444
m5_n5_s166.txt,5,5,19,1104,0.012332916259765625,0.04727339744567871,0,0.10820913314819336,0,444,0.0,0.0
m5_n5_s167.txt,5,5,16,852,0.012512683868408203,0.0422060489654541,0,0.06348204612731934,3,146,0.0,0.02054794520547945
m5_n5_s168.txt,5,5,18,1020,0.011871814727783203,0.04176640510559082,0,0.09528088569641113,1,314,0.0,0.0031847133757961785
m5_n5_s169.txt,5,5,18,1020,0.012964248657226562,0.04292130470275879,0,0.08265876770019531,1,424,0.0,0.0023584905660377358
m5_n5_s17.txt,5,5,14,576,0.009613752365112305,0.0398101806640625,0,0.05742764472961426,10,72,0.0,0.1388888888888889
m5_n5_s170.txt,5,5,17,948,0.01381230354309082,0.045986175537109375,0,0.07078433036804199,0,286,0.0,0.0
m5_n5_s171.txt,5,5,11,320,0.010597944259643555,0.04322934150695801,0,0.03841757774353027,0,60,0.0,0.0
m5_n5_s172.txt,5,5,16,756,0.011121273040771484,0.0430760383605957,0,0.04498910903930664,0,232,0.0,0.0
m5_n5_s173.txt,5,5,17,816,0.011428117752075195,0.0419921875,0,0.09551310539245605,4,514,0.0,0.007782101167315175
m5_n5_s174.txt,5,5,18,960,0.013984441757202148,0.0433659553527832,0,0.09038639068603516,0,286,0.0,0.0
m5_n5_s175.txt,5,5,18,1008,0.015981197357177734,0.04549670219421387,0,0.07517647743225098,0,170,0.0,0.0
m5_n5_s176.txt,5,5,18,1008,0.024723529815673828,0.046189308166503906,0,0.07435727119445801,0,205,0.0,0.0
m5_n5_s177.txt,5,5,14,576,0.012593746185302734,0.03528928756713867,0,0.05347847938537598,4,104,0.0,0.038461538461538464
m5_n5_s178.txt,5,5,18,960,0.011722803115844727,0.04387664794921875,0,0.07968640327453613,4,238,0.0,0.01680672268907563
m5_n5_s179.txt,5,5,14,564,0.0056226253509521484,0.038132429122924805,0,0.04723048210144043,0,82,0.0,0.0
m5_n5_s18.txt,5,5,20,1200,0.01365518569946289,0.04903554916381836,0,0.07701873779296875,5,1222,0.0,0.004091653027823241
m5_n5_s180.txt,5,5,16,740,0.011255502700805664,0.04225587844848633,0,0.06104445457458496,0,240,0.0,0.0
m5_n5_s181.txt,5,5,14,576,0.011015176773071289,0.04246401786804199,0,0.057557106018066406,9,72,0.0,0.125
m5_n5_s182.txt,5,5,12,360,0.006052494049072266,0.04058670997619629,1,0.05156064033508301,12,58,0.017241379310344827,0.20689655172413793
m5_n5_s183.txt,5,5,13,540,0.01137399673461914,0.042273759841918945,0,0.05508899688720703,0,104,0.0,0.0
m5_n5_s184.txt,5,5,18,1020,0.01604914665222168,0.045911550521850586,0,0.07903671264648438,0,294,0.0,0.0
m5_n5_s185.txt,5,5,17,816,0.012494564056396484,0.04492974281311035,0,0.06971931457519531,5,654,0.0,0.00764525993883792
m5_n5_s186.txt,5,5,17,948,0.012058496475219727,0.040132999420166016,0,0.08994674682617188,2,380,0.0,0.005263157894736842
m5_n5_s187.txt,5,5,15,708,0.013016939163208008,0.04598855972290039,1,0.050148963928222656,0,122,0.00819672131147541,0.0
m5_n5_s188.txt,5,5,19,1104,0.014500856399536133,0.04968118667602539,0,0.08557534217834473,1,464,0.0,0.0021551724137931034
m5_n5_s189.txt,5,5,15,708,0.014725208282470703,0.05319523811340332,0,0.06712722778320312,11,122,0.0,0.09016393442622951
m5_n5_s19.txt,5,5,18,1020,0.012305021286010742,0.04615330696105957,0,0.08313488960266113,0,386,0.0,0.0
m5_n5_s190.txt,5,5,16,740,0.01083517074584961,0.038767099380493164,0,0.07146596908569336,0,232,0.0,0.0
m5_n5_s191.txt,5,5,12,360,0.009104490280151367,0.040053606033325195,0,0.049947261810302734,0,172,0.0,0.0
m5_n5_s192.txt,5,5,18,960,0.012804269790649414,0.041008710861206055,0,0.06349396705627441,0,376,0.0,0.0
m5_n5_s193.txt,5,5,18,960,0.012877702713012695,0.04933595657348633,1,0.07394194602966309,7,226,0.004424778761061947,0.030973451327433628
m5_n5_s194.txt,5,5,16,852,0.012331247329711914,0.04051470756530762,0,0.0508730411529541,0,134,0.0,0.0
m5_n5_s195.txt,5,5,16,740,0.011003494262695312,0.04117298126220703,0,0.05497431755065918,0,290,0.0,0.0
m5_n5_s196.txt,5,5,20,1200,0.014043569564819336,0.0434267520904541,0,0.0819542407989502,3,1468,0.0,0.0020435967302452314
m5_n5_s197.txt,5,5,17,948,0.010974407196044922,0.04028463363647461,0,0.06463265419006348,0,285,0.0,0.0
m5_n5_s198.txt,5,5,15,624,0.010645151138305664,0.03962850570678711,0,0.05856060981750488,0,212,0.0,0.0
m5_n5_s199.txt,5,5,17,816,0.010938882827758789,0.044417619705200195,0,0.06779289245605469,1,772,0.0,0.0012953367875647669
m5_n5_s2.txt,5,5,12,360,0.004987478256225586,0.037039756774902344,0,0.04037642478942871,0,88,0.0,0.0
m5_n5_s20.txt,5,5,18,1020,0.011222600936889648,0.04239392280578613,1,0.08082914352416992,6,358,0.002793296089385475,0.01675977653631285
m5_n5_s200.txt,5,5,14,504,0.006204843521118164,0.042006731033325195,0,0.06129002571105957,4,268,0.0,0.014925373134328358
m5_n5_s21.txt,5,5,15,624,0.011040687561035156,0.04042506217956543,0,0.04803943634033203,0,174,0.0,0.0
m5_n5_s22.txt,5,5,17,948,0.011575937271118164,0.046724557876586914,0,0.074462890625,10,350,0.0,0.02857142857142857
m5_n5_s23.txt,5,5,15,624,0.010899066925048828,0.03946185111999512,1,0.06258845329284668,12,100,0.01,0.12
m5_n5_s24.txt,5,5,14,504,0.0057048797607421875,0.036435842514038086,1,0.061141014099121094,12,130,0.007692307692307693,0.09230769230769231
m5_n5_s25.txt,5,5,13,504,0.009778976440429688,0.04009127616882324,1,0.06589531898498535,12,80,0.0125,0.15
m5_n5_s26.txt,5,5,14,588,0.009783267974853516,0.03861284255981445,1,0.045473575592041016,0,172,0.005813953488372093,0.0
m5_n5_s27.txt,5,5,16,756,0.010446548461914062,0.04798746109008789,1,0.06496191024780273,7,154,0.006493506493506494,0.045454545454545456
