filename,num_cells,num_characters,num_variables,num_clauses,phi_generation_time,qsampler_time,qsampler_valid_samples,unigen_time,unigen_valid_samples,total_num_solution,percent_qsampler_correct,percent_unigen_correct
m5_n5_s178.txt,5,5,18,960,0.010988235473632812,0.7199339866638184,46,2.8547494411468506,46,238,0.19327731092436976,0.19327731092436976
m5_n5_s179.txt,5,5,14,564,0.005731105804443359,3.956653594970703,1,0.04250216484069824,0,82,0.012195121951219513,0.0
m5_n5_s18.txt,5,5,20,1200,0.012356996536254883,0.9368329048156738,101,3.0495147705078125,102,1222,0.08265139116202946,0.08346972176759411
m5_n5_s180.txt,5,5,16,740,0.010272741317749023,1.8921287059783936,11,3.162182569503784,11,240,0.04583333333333333,0.04583333333333333
m5_n5_s181.txt,5,5,14,576,0.011682748794555664,5.433426380157471,44,3.8315019607543945,44,72,0.6111111111111112,0.6111111111111112
m5_n5_s182.txt,5,5,12,360,0.01101994514465332,1.7510368824005127,52,3.803833246231079,52,58,0.896551724137931,0.896551724137931
m5_n5_s183.txt,5,5,13,540,0.005248546600341797,4.680829286575317,27,0.035840511322021484,0,104,0.25961538461538464,0.0
m5_n5_s184.txt,5,5,18,1020,0.012511730194091797,2.927825450897217,1,3.2781457901000977,1,294,0.003401360544217687,0.003401360544217687
m5_n5_s185.txt,5,5,17,816,0.010770797729492188,0.4130873680114746,58,3.5287764072418213,58,654,0.08868501529051988,0.08868501529051988
m5_n5_s186.txt,5,5,17,948,0.011720418930053711,1.4473752975463867,19,2.7329609394073486,19,380,0.05,0.05
m5_n5_s187.txt,5,5,15,708,0.009868383407592773,3.273031234741211,62,2.4899649620056152,62,122,0.5081967213114754,0.5081967213114754
m5_n5_s188.txt,5,5,19,1104,0.011955976486206055,0.8557620048522949,19,3.156561851501465,19,464,0.040948275862068964,0.040948275862068964
m5_n5_s189.txt,5,5,15,708,0.012146949768066406,4.99679160118103,62,2.5684919357299805,62,122,0.5081967213114754,0.5081967213114754
m5_n5_s19.txt,5,5,18,1020,0.011979103088378906,1.5174944400787354,1,2.2969677448272705,1,386,0.0025906735751295338,0.0025906735751295338
m5_n5_s190.txt,5,5,16,740,0.010317802429199219,1.5312623977661133,1,3.6299896240234375,1,232,0.004310344827586207,0.004310344827586207
m5_n5_s191.txt,5,5,12,360,0.0058553218841552734,3.2122395038604736,1,0.044492483139038086,0,172,0.005813953488372093,0.0
m5_n5_s192.txt,5,5,18,960,0.012934684753417969,2.369136095046997,1,3.6517796516418457,1,376,0.0026595744680851063,0.0026595744680851063
m5_n5_s193.txt,5,5,18,960,0.012272834777832031,1.3362832069396973,43,2.5355641841888428,50,226,0.1902654867256637,0.22123893805309736
m5_n5_s194.txt,5,5,16,852,0.011136531829833984,3.148844003677368,1,0.05501723289489746,0,134,0.007462686567164179,0.0
m5_n5_s195.txt,5,5,16,740,0.010913848876953125,1.6944332122802734,1,3.482329845428467,1,290,0.0034482758620689655,0.0034482758620689655
m5_n5_s196.txt,5,5,20,1200,0.012320280075073242,0.45487093925476074,19,2.6021857261657715,37,1468,0.012942779291553134,0.025204359673024524
m5_n5_s197.txt,5,5,17,948,0.011545896530151367,1.3783202171325684,1,2.4717633724212646,1,285,0.0035087719298245615,0.0035087719298245615
m5_n5_s198.txt,5,5,15,624,0.01015615463256836,2.534294843673706,1,0.046869516372680664,0,212,0.0047169811320754715,0.0
m5_n5_s199.txt,5,5,17,816,0.011781930923461914,0.5661869049072266,18,2.476792812347412,21,772,0.023316062176165803,0.027202072538860103
m5_n5_s2.txt,5,5,12,360,0.010375261306762695,2.697774648666382,14,0.04404473304748535,0,88,0.1590909090909091,0.0
m5_n5_s20.txt,5,5,18,1020,0.011232614517211914,1.433443546295166,71,2.8006906509399414,76,358,0.19832402234636873,0.2122905027932961
m5_n5_s200.txt,5,5,14,504,0.010110855102539062,0.5585963726043701,35,2.5828089714050293,36,268,0.13059701492537312,0.13432835820895522
m5_n5_s21.txt,5,5,15,624,0.010394096374511719,1.682382345199585,1,0.04384565353393555,0,174,0.005747126436781609,0.0
m5_n5_s22.txt,5,5,17,948,0.011829376220703125,1.1339356899261475,66,2.6812021732330322,68,350,0.18857142857142858,0.19428571428571428
m5_n5_s23.txt,5,5,15,624,0.009886026382446289,1.0462470054626465,95,3.262249708175659,96,100,0.95,0.96
m5_n5_s24.txt,5,5,14,504,0.005148649215698242,0.6805150508880615,129,2.571002244949341,130,130,0.9923076923076923,1.0
m5_n5_s25.txt,5,5,13,504,0.009647846221923828,2.5963637828826904,80,2.8642098903656006,80,80,1.0,1.0
m5_n5_s26.txt,5,5,14,588,0.01161956787109375,2.4532527923583984,1,0.04156041145324707,0,172,0.005813953488372093,0.0
m5_n5_s27.txt,5,5,16,756,0.010444164276123047,1.2348792552947998,54,2.8757879734039307,54,154,0.35064935064935066,0.35064935064935066
m5_n5_s28.txt,5,5,15,676,0.010637044906616211,1.9169895648956299,1,0.04546976089477539,0,184,0.005434782608695652,0.0
m5_n5_s29.txt,5,5,11,264,0.009505271911621094,1.200378179550171,18,2.322244644165039,18,194,0.09278350515463918,0.09278350515463918
m5_n5_s3.txt,5,5,17,864,0.011391639709472656,7.8662004470825195,26,3.917879343032837,26,89,0.29213483146067415,0.29213483146067415
m5_n5_s30.txt,5,5,16,740,0.011259317398071289,1.0824625492095947,11,2.7791974544525146,11,244,0.045081967213114756,0.045081967213114756
m5_n5_s31.txt,5,5,17,816,0.011510848999023438,0.6145474910736084,19,2.4673078060150146,21,732,0.025956284153005466,0.028688524590163935
