filename,m,n,num_cell_clusters,num_mutation_clusters,num_variables,num_clauses,formula_gen_time,unigen_time,num_samples
m5_n5_s5_k1_loss0.1_a0.001_b0.2.B,5,5,5,5,217,31394,0.20601487159729004,1.6208956241607666,107
m5_n5_s5_k1_loss0.2_a0.001_b0.2.B,5,5,5,5,217,31394,0.20676684379577637,1.5990777015686035,108
m5_n5_s5_k1_loss0.4_a0.001_b0.2.B,5,5,5,5,217,31394,0.2125704288482666,1.641916275024414,107
m5_n5_s6_k1_loss0.1_a0.001_b0.2.B,5,5,4,3,236,31428,0.1962141990661621,0.9805214405059814,105
m5_n5_s6_k1_loss0.2_a0.001_b0.2.B,5,5,4,3,236,31428,0.20952844619750977,1.0055358409881592,106
m5_n5_s6_k1_loss0.4_a0.001_b0.2.B,5,5,4,3,236,31428,0.2091221809387207,1.000136137008667,106
m5_n5_s7_k1_loss0.1_a0.001_b0.2.B,5,5,3,2,252,31447,0.2104651927947998,0.23723363876342773,50
m5_n5_s7_k1_loss0.2_a0.001_b0.2.B,5,5,3,2,252,31447,0.20897340774536133,0.24011731147766113,48
m5_n5_s7_k1_loss0.4_a0.001_b0.2.B,5,5,3,2,252,31447,0.20467162132263184,0.24274301528930664,51
m5_n5_s8_k1_loss0.1_a0.001_b0.2.B,5,5,3,4,236,31428,0.20314741134643555,0.33946681022644043,100
m5_n5_s8_k1_loss0.2_a0.001_b0.2.B,5,5,3,4,236,31428,0.21135902404785156,0.34478139877319336,100
m5_n5_s8_k1_loss0.4_a0.001_b0.2.B,5,5,3,4,236,31428,0.20644927024841309,0.33724355697631836,100
m5_n5_s9_k1_loss0.1_a0.001_b0.2.B,5,5,2,2,252,31447,0.21494388580322266,0.09725499153137207,-1
m5_n5_s9_k1_loss0.2_a0.001_b0.2.B,5,5,2,2,252,31447,0.2013874053955078,0.09786677360534668,-1
m5_n5_s9_k1_loss0.4_a0.001_b0.2.B,5,5,2,2,252,31447,0.20786404609680176,0.09543824195861816,-1
m5_n6_s10_k1_loss0.1_a0.001_b0.2.B,5,6,5,5,274,46855,0.3011293411254883,1.6893157958984375,108
m5_n6_s10_k1_loss0.2_a0.001_b0.2.B,5,6,5,5,274,46855,0.3132350444793701,1.544454574584961,108
m5_n6_s10_k1_loss0.4_a0.001_b0.2.B,5,6,5,5,282,46881,0.31631040573120117,2.9600088596343994,108
m5_n6_s1_k1_loss0.1_a0.001_b0.2.B,5,6,4,4,309,46925,0.30976295471191406,1.4744341373443604,107
m5_n6_s1_k1_loss0.2_a0.001_b0.2.B,5,6,4,4,309,46925,0.309528112411499,1.487056016921997,105
m5_n6_s1_k1_loss0.4_a0.001_b0.2.B,5,6,4,4,309,46925,0.31119203567504883,1.4967877864837646,108
m5_n6_s2_k1_loss0.1_a0.001_b0.2.B,5,6,3,3,309,46896,0.29565978050231934,0.3328554630279541,67
m5_n6_s2_k1_loss0.2_a0.001_b0.2.B,5,6,3,3,322,46934,0.3047184944152832,1.012192726135254,87
m5_n6_s2_k1_loss0.4_a0.001_b0.2.B,5,6,3,3,322,46934,0.3046102523803711,0.9762876033782959,86
m5_n6_s3_k1_loss0.1_a0.001_b0.2.B,5,6,4,6,290,46900,0.31092119216918945,5.631161451339722,108
m5_n6_s3_k1_loss0.2_a0.001_b0.2.B,5,6,4,6,290,46900,0.3064417839050293,4.762374401092529,108
m5_n6_s3_k1_loss0.4_a0.001_b0.2.B,5,6,4,6,290,46900,0.3111553192138672,4.648262977600098,108
m5_n6_s4_k1_loss0.1_a0.001_b0.2.B,5,6,5,4,308,46920,0.30909180641174316,2.1218299865722656,108
m5_n6_s4_k1_loss0.2_a0.001_b0.2.B,5,6,5,4,308,46920,0.28728485107421875,2.0721309185028076,108
m5_n6_s4_k1_loss0.4_a0.001_b0.2.B,5,6,5,4,308,46920,0.29515552520751953,2.1227004528045654,108
m5_n6_s5_k1_loss0.1_a0.001_b0.2.B,5,6,3,3,307,46891,0.2895948886871338,0.7632057666778564,88
m5_n6_s5_k1_loss0.2_a0.001_b0.2.B,5,6,3,3,307,46891,0.2981109619140625,0.7830772399902344,84
m5_n6_s5_k1_loss0.4_a0.001_b0.2.B,5,6,3,3,307,46891,0.31000685691833496,0.7486188411712646,83
m5_n6_s6_k1_loss0.1_a0.001_b0.2.B,5,6,4,3,315,46942,0.3216533660888672,2.35612154006958,108
m5_n6_s6_k1_loss0.2_a0.001_b0.2.B,5,6,4,3,315,46942,0.309614896774292,2.258465051651001,108
m5_n6_s6_k1_loss0.4_a0.001_b0.2.B,5,6,4,3,315,46942,0.300616979598999,2.382732629776001,107
m5_n6_s7_k1_loss0.1_a0.001_b0.2.B,5,6,3,2,328,46951,0.3070037364959717,1.5410032272338867,66
m5_n6_s7_k1_loss0.2_a0.001_b0.2.B,5,6,3,2,328,46951,0.29677820205688477,1.5033555030822754,67
m5_n6_s7_k1_loss0.4_a0.001_b0.2.B,5,6,3,2,328,46951,0.3001868724822998,1.5144729614257812,66
m5_n6_s8_k1_loss0.1_a0.001_b0.2.B,5,6,2,2,307,46892,0.3101341724395752,0.12638378143310547,-1
m5_n6_s8_k1_loss0.2_a0.001_b0.2.B,5,6,2,2,307,46892,0.30814361572265625,0.12954235076904297,-1
m5_n6_s8_k1_loss0.4_a0.001_b0.2.B,5,6,2,2,307,46892,0.2889254093170166,0.12734651565551758,-1
m5_n6_s9_k1_loss0.1_a0.001_b0.2.B,5,6,4,4,309,46925,0.29567408561706543,4.967427730560303,108
m5_n6_s9_k1_loss0.2_a0.001_b0.2.B,5,6,4,4,309,46925,0.2973501682281494,4.660459756851196,108
m5_n6_s9_k1_loss0.4_a0.001_b0.2.B,5,6,4,4,313,46938,0.3010861873626709,5.410919427871704,107
m5_n7_s10_k1_loss0.1_a0.001_b0.2.B,5,7,2,2,390,65463,0.4119987487792969,0.17883706092834473,-1
m5_n7_s10_k1_loss0.2_a0.001_b0.2.B,5,7,2,2,390,65463,0.4177975654602051,0.17891788482666016,-1
m5_n7_s10_k1_loss0.4_a0.001_b0.2.B,5,7,2,2,390,65463,0.40453195571899414,0.17648720741271973,-1
m5_n7_s5_k1_loss0.1_a0.001_b0.2.B,5,7,5,5,373,65439,0.4180433750152588,2.6853342056274414,108
m5_n7_s5_k1_loss0.2_a0.001_b0.2.B,5,7,5,5,373,65439,0.4028027057647705,3.183591604232788,108
m5_n7_s5_k1_loss0.4_a0.001_b0.2.B,5,7,5,5,373,65439,0.4301586151123047,3.361848831176758,108
m5_n7_s6_k1_loss0.1_a0.001_b0.2.B,5,7,4,4,395,65508,0.4177815914154053,8.920422315597534,107
m5_n7_s6_k1_loss0.2_a0.001_b0.2.B,5,7,4,4,395,65508,0.4346797466278076,8.546563386917114,108
m5_n7_s6_k1_loss0.4_a0.001_b0.2.B,5,7,4,4,395,65508,0.4311997890472412,7.480540037155151,108
m5_n7_s7_k1_loss0.1_a0.001_b0.2.B,5,7,3,3,409,65519,0.4050180912017822,1.6805856227874756,85
m5_n7_s7_k1_loss0.2_a0.001_b0.2.B,5,7,3,3,409,65519,0.41362524032592773,1.6714322566986084,97
m5_n7_s7_k1_loss0.4_a0.001_b0.2.B,5,7,3,3,409,65519,0.4190256595611572,1.6706111431121826,92
m5_n7_s8_k1_loss0.1_a0.001_b0.2.B,5,7,3,3,391,65464,0.40167903900146484,0.9909448623657227,57
m5_n7_s8_k1_loss0.2_a0.001_b0.2.B,5,7,3,3,391,65464,0.41709303855895996,0.989246129989624,59
m5_n7_s8_k1_loss0.4_a0.001_b0.2.B,5,7,3,3,391,65464,0.41920042037963867,0.9986200332641602,61
m5_n7_s9_k1_loss0.1_a0.001_b0.2.B,5,7,3,3,395,65477,0.41701221466064453,1.6792230606079102,103
m5_n7_s9_k1_loss0.2_a0.001_b0.2.B,5,7,3,3,395,65477,0.43145012855529785,1.660644769668579,102
m5_n7_s9_k1_loss0.4_a0.001_b0.2.B,5,7,3,3,395,65477,0.4192943572998047,1.6304562091827393,96
m5_n7_s1_k1_loss0.1_a0.001_b0.2.B,5,7,4,6,366,65469,0.4312758445739746,284.374174118042,108
m5_n7_s1_k1_loss0.2_a0.001_b0.2.B,5,7,4,6,366,65469,0.43759608268737793,557.79283452034,108
m5_n7_s1_k1_loss0.4_a0.001_b0.2.B,5,7,4,6,366,65469,0.41774725914001465,731.1060082912445,108
m5_n7_s2_k1_loss0.1_a0.001_b0.2.B,5,7,4,4,351,65381,0.41478800773620605,0.6551070213317871,108
m5_n7_s2_k1_loss0.2_a0.001_b0.2.B,5,7,4,4,357,65393,0.4072873592376709,0.7882969379425049,107
m5_n7_s2_k1_loss0.4_a0.001_b0.2.B,5,7,4,4,357,65393,0.40550851821899414,0.7828271389007568,108
m5_n7_s3_k1_loss0.1_a0.001_b0.2.B,5,7,5,4,401,65520,0.426480770111084,797.1925382614136,108
m5_n7_s3_k1_loss0.2_a0.001_b0.2.B,5,7,5,4,401,65520,0.4000968933105469,644.8235659599304,108
m5_n7_s3_k1_loss0.4_a0.001_b0.2.B,5,7,5,4,401,65520,0.39667534828186035,900.5770380496979,108
m5_n7_s4_k1_loss0.1_a0.001_b0.2.B,5,7,5,4,389,65487,0.4118351936340332,2.6380138397216797,107
m5_n7_s4_k1_loss0.2_a0.001_b0.2.B,5,7,5,4,392,65495,0.41254544258117676,2.6678590774536133,108
m5_n7_s4_k1_loss0.4_a0.001_b0.2.B,5,7,5,4,392,65495,0.4135315418243408,2.5645666122436523,108
m5_n8_s10_k1_loss0.1_a0.001_b0.2.B,5,8,5,6,458,87069,0.5474579334259033,236.77435111999512,108
m5_n8_s10_k1_loss0.2_a0.001_b0.2.B,5,8,5,6,458,87069,0.5454084873199463,222.12048816680908,108
m5_n8_s10_k1_loss0.4_a0.001_b0.2.B,5,8,5,6,462,87078,0.5257413387298584,152.0523705482483,108
m5_n8_s1_k1_loss0.1_a0.001_b0.2.B,5,8,4,4,474,87107,0.5477025508880615,3.956923007965088,108
m5_n8_s1_k1_loss0.2_a0.001_b0.2.B,5,8,4,4,474,87107,0.5333223342895508,4.080791473388672,108
m5_n8_s1_k1_loss0.4_a0.001_b0.2.B,5,8,4,4,474,87107,0.5288443565368652,4.383739471435547,107
m5_n8_s2_k1_loss0.1_a0.001_b0.2.B,5,8,3,3,476,87089,0.5398721694946289,1.7904901504516602,96
m5_n8_s2_k1_loss0.2_a0.001_b0.2.B,5,8,3,3,485,87114,0.5264010429382324,0.9553623199462891,-1
m5_n8_s2_k1_loss0.4_a0.001_b0.2.B,5,8,3,3,485,87114,0.5203409194946289,0.9455056190490723,-1
m5_n8_s3_k1_loss0.1_a0.001_b0.2.B,5,8,4,6,463,87083,0.5266566276550293,2602.0505363941193,108
m5_n8_s3_k1_loss0.2_a0.001_b0.2.B,5,8,4,6,496,87114,0.5409047603607178,2488.180902481079,-1
m5_n8_s3_k1_loss0.4_a0.001_b0.2.B,5,8,4,6,496,87114,0.5344603061676025,4431.856440067291,-1
m5_n8_s4_k1_loss0.1_a0.001_b0.2.B,5,8,5,5,509,87141,0.5165388584136963,3316.2748126983643,-1
m5_n8_s4_k1_loss0.2_a0.001_b0.2.B,5,8,5,5,509,87141,0.5444104671478271,4682.105706214905,-1
m5_n8_s4_k1_loss0.4_a0.001_b0.2.B,5,8,5,5,509,87141,0.544804573059082,4891.048318147659,-1
m5_n8_s5_k1_loss0.1_a0.001_b0.2.B,5,8,3,3,485,87114,0.5344650745391846,2.3698363304138184,104
m5_n8_s5_k1_loss0.2_a0.001_b0.2.B,5,8,3,3,485,87114,0.5119192600250244,2.401122570037842,102
m5_n8_s5_k1_loss0.4_a0.001_b0.2.B,5,8,3,3,485,87114,0.535642147064209,2.3925957679748535,99
m5_n8_s6_k1_loss0.1_a0.001_b0.2.B,5,8,5,4,511,87145,0.518742561340332,21.06004571914673,108
m5_n8_s6_k1_loss0.2_a0.001_b0.2.B,5,8,5,4,511,87145,0.5270514488220215,27.609553337097168,108
m5_n8_s6_k1_loss0.4_a0.001_b0.2.B,5,8,5,4,511,87145,0.5194122791290283,18.56618046760559,107
m5_n8_s7_k1_loss0.1_a0.001_b0.2.B,5,8,4,4,504,87130,0.546180009841919,30.76384687423706,108
m5_n8_s7_k1_loss0.2_a0.001_b0.2.B,5,8,4,4,504,87130,0.5253176689147949,28.225441932678223,108
m5_n8_s7_k1_loss0.4_a0.001_b0.2.B,5,8,4,4,504,87130,0.5528550148010254,25.092559337615967,108
m5_n8_s8_k1_loss0.1_a0.001_b0.2.B,5,8,2,2,458,87037,0.5445964336395264,0.2311098575592041,-1
m5_n8_s8_k1_loss0.2_a0.001_b0.2.B,5,8,2,2,458,87037,0.5325686931610107,0.24368023872375488,-1
m5_n8_s8_k1_loss0.4_a0.001_b0.2.B,5,8,2,2,458,87037,0.5561630725860596,0.24343562126159668,-1
m5_n8_s9_k1_loss0.1_a0.001_b0.2.B,5,8,3,3,485,87114,0.5296163558959961,2.377474546432495,91
m5_n8_s9_k1_loss0.2_a0.001_b0.2.B,5,8,3,3,485,87114,0.5387876033782959,2.407350778579712,91
m5_n8_s9_k1_loss0.4_a0.001_b0.2.B,5,8,3,3,485,87114,0.5323553085327148,2.4092047214508057,93
m5_n9_s10_k1_loss0.1_a0.001_b0.2.B,5,9,4,4,587,111785,0.6731607913970947,13.89115571975708,108
m5_n9_s10_k1_loss0.2_a0.001_b0.2.B,5,9,4,4,587,111785,0.6837570667266846,14.456950664520264,108
m5_n9_s10_k1_loss0.4_a0.001_b0.2.B,5,9,4,4,592,111803,0.6818559169769287,15.507466077804565,108
m5_n9_s1_k1_loss0.1_a0.001_b0.2.B,5,9,4,5,592,111803,0.6623241901397705,191.83256340026855,108
m5_n9_s1_k1_loss0.2_a0.001_b0.2.B,5,9,4,5,592,111803,0.6767675876617432,257.67382621765137,108
m5_n9_s1_k1_loss0.4_a0.001_b0.2.B,5,9,4,5,592,111803,0.6770188808441162,318.7043273448944,108
m5_n9_s2_k1_loss0.1_a0.001_b0.2.B,5,9,5,6,540,111721,0.6973657608032227,8680.887311458588,96
m5_n9_s2_k1_loss0.2_a0.001_b0.2.B,5,9,5,6,577,111761,0.6562199592590332,4572.135862350464,-1
m5_n9_s2_k1_loss0.4_a0.001_b0.2.B,5,9,5,6,577,111761,0.6510586738586426,4440.365840673447,-1
m5_n9_s3_k1_loss0.1_a0.001_b0.2.B,5,9,5,6,615,111849,0.6586856842041016,3697.396870136261,-1
m5_n9_s3_k1_loss0.2_a0.001_b0.2.B,5,9,5,6,615,111849,0.6531424522399902,5977.82253408432,-1
m5_n9_s3_k1_loss0.4_a0.001_b0.2.B,5,9,5,6,615,111849,0.6583831310272217,5407.03696346283,-1
m5_n9_s4_k1_loss0.1_a0.001_b0.2.B,5,9,4,5,587,111785,0.6533248424530029,147.365971326828,108
m5_n9_s4_k1_loss0.2_a0.001_b0.2.B,5,9,4,5,587,111785,0.6513450145721436,212.76459074020386,108
m5_n9_s4_k1_loss0.4_a0.001_b0.2.B,5,9,4,5,587,111785,0.6516730785369873,199.68825483322144,108
m5_n9_s5_k1_loss0.1_a0.001_b0.2.B,5,9,5,5,581,111769,0.819526195526123,437.3402199745178,108
m5_n9_s5_k1_loss0.2_a0.001_b0.2.B,5,9,5,5,581,111769,0.6570906639099121,216.65091109275818,108
m5_n9_s5_k1_loss0.4_a0.001_b0.2.B,5,9,5,5,581,111769,0.6485517024993896,237.4875454902649,108
m5_n9_s6_k1_loss0.1_a0.001_b0.2.B,5,9,5,6,615,111849,0.6539509296417236,5344.084983110428,-1
m5_n9_s6_k1_loss0.2_a0.001_b0.2.B,5,9,5,6,615,111849,0.7993950843811035,4234.709834814072,-1
m5_n9_s6_k1_loss0.4_a0.001_b0.2.B,5,9,5,6,615,111849,0.6699144840240479,0.6202330589294434,-1
