filename,rows,columns,time,clauses
m15_n16_s5.txt,15,16,2.961888074874878,424348
m7_n12_s4.txt,7,12,0.12848281860351562,18880
m13_n13_s2.txt,13,13,1.3374600410461426,204876
m6_n14_s9.txt,6,14,0.11465811729431152,16324
m19_n6_s8.txt,19,6,0.9108598232269287,153840
m14_n10_s8.txt,14,10,0.8609631061553955,127952
m14_n17_s1.txt,14,17,3.1575911045074463,540984
m18_n14_s3.txt,18,14,5.417073965072632,875320
m8_n5_s1.txt,8,5,0.04763174057006836,3624
m14_n19_s4.txt,14,19,3.4334969520568848,465932
m18_n7_s3.txt,18,7,1.0706439018249512,179272
m10_n11_s10.txt,10,11,0.36691999435424805,59064
m10_n14_s5.txt,10,14,0.6809020042419434,111512
m20_n5_s4.txt,20,5,0.6555602550506592,82648
m17_n10_s6.txt,17,10,1.8110928535461426,272004
m9_n17_s5.txt,9,17,0.685161828994751,102240
m5_n14_s7.txt,5,14,0.05771899223327637,9408
m11_n15_s1.txt,11,15,1.0360970497131348,157376
m8_n11_s8.txt,8,11,0.1523449420928955,18144
m17_n6_s3.txt,17,6,0.5799238681793213,81192
m15_n20_s4.txt,15,20,5.052659034729004,770628
m16_n11_s2.txt,16,11,2.09358286857605,290872
m8_n16_s1.txt,8,16,0.3472630977630615,45648
m11_n12_s8.txt,11,12,0.5720980167388916,81156
m8_n18_s4.txt,8,18,0.39142298698425293,43892
m17_n8_s6.txt,17,8,1.194176197052002,193728
m20_n10_s6.txt,20,10,2.2118730545043945,193968
m14_n7_s10.txt,14,7,0.40973377227783203,60732
m16_n7_s8.txt,16,7,0.583514928817749,74576
m13_n5_s2.txt,13,5,0.1936180591583252,33968
m16_n12_s10.txt,16,12,2.298779010772705,384316
m15_n8_s10.txt,15,8,0.7972390651702881,134076
m17_n8_s4.txt,17,8,1.0315861701965332,156324
m6_n5_s8.txt,6,5,0.012552976608276367,1776
m8_n18_s6.txt,8,18,0.4885540008544922,79688
m17_n19_s8.txt,17,19,6.1004908084869385,862700
m9_n19_s2.txt,9,19,0.8847179412841797,142400
m20_n10_s4.txt,20,10,2.839268207550049,388840
m5_n15_s10.txt,5,15,0.05515289306640625,7156
m5_n14_s5.txt,5,14,0.05135393142700195,7392
m9_n17_s7.txt,9,17,0.478773832321167,43604
m17_n10_s4.txt,17,10,1.7898058891296387,268500
m20_n5_s6.txt,20,5,0.5811200141906738,60960
m20_n19_s8.txt,20,19,12.499557971954346,1934456
m10_n14_s7.txt,10,14,0.5576608180999756,69776
m8_n16_s3.txt,8,16,0.3786633014678955,58360
m16_n16_s9.txt,16,16,4.364444732666016,544280
m15_n20_s6.txt,15,20,4.944389820098877,719724
m17_n6_s1.txt,17,6,0.7212319374084473,120660
m11_n15_s3.txt,11,15,0.9675238132476807,139532
m14_n19_s6.txt,14,19,3.576641082763672,513124
m8_n5_s3.txt,8,5,0.0334780216217041,4752
m18_n7_s1.txt,18,7,1.248790979385376,201932
m15_n18_s2.txt,15,18,3.7594261169433594,551844
m7_n12_s6.txt,7,12,0.13355088233947754,21628
m16_n20_s8.txt,16,20,6.0156872272491455,933980
m15_n16_s7.txt,15,16,2.7846109867095947,397780
m18_n9_s4.txt,18,9,1.4886181354522705,210528
m19_n15_s5.txt,19,15,5.110023260116577,652084
m8_n20_s2.txt,8,20,0.6150169372558594,99752
m12_n12_s4.txt,12,12,0.6442830562591553,65124
m13_n14_s9.txt,13,14,1.572655200958252,258308
m6_n13_s2.txt,6,13,0.07372283935546875,8688
m18_n14_s1.txt,18,14,4.810739040374756,811516
m14_n17_s3.txt,14,17,2.7926368713378906,433968
m18_n13_s8.txt,18,13,3.823333978652954,620280
m10_n5_s8.txt,10,5,0.0612642765045166,7928
m8_n12_s10.txt,8,12,0.18831825256347656,26496
m15_n9_s7.txt,15,9,0.8191051483154297,110700
m14_n6_s9.txt,14,6,0.33329176902770996,54984
m15_n7_s2.txt,15,7,0.48327112197875977,61800
m13_n18_s9.txt,13,18,2.6292457580566406,436820
m18_n18_s1.txt,18,18,8.00044870376587,1373364
m8_n7_s6.txt,8,7,0.07741332054138184,13824
m10_n9_s8.txt,10,9,0.207489013671875,27964
m19_n19_s5.txt,19,19,7.919795036315918,940820
m11_n6_s6.txt,11,6,0.13815879821777344,20700
m18_n5_s4.txt,18,5,0.41544103622436523,53424
m9_n8_s8.txt,9,8,0.09159994125366211,6960
m19_n10_s9.txt,19,10,2.9161951541900635,502680
m12_n10_s1.txt,12,10,0.559640645980835,86652
m7_n10_s3.txt,7,10,0.08545517921447754,12164
m12_n17_s8.txt,12,17,1.708956003189087,261576
m15_n14_s2.txt,15,14,2.406341791152954,380632
m11_n8_s3.txt,11,8,0.24271774291992188,31860
m5_n20_s1.txt,5,20,0.11061501502990723,18664
m13_n11_s5.txt,13,11,1.1166441440582275,187880
m6_n11_s7.txt,6,11,0.05505681037902832,7480
m18_n16_s4.txt,18,16,5.516754865646362,806912
m10_n20_s3.txt,10,20,1.363011121749878,209328
m8_n9_s3.txt,8,9,0.1117088794708252,16656
m14_n15_s6.txt,14,15,2.0359230041503906,282556
m5_n7_s5.txt,5,7,0.012342214584350586,1440
m13_n13_s10.txt,13,13,1.1946868896484375,179216
m15_n5_s7.txt,15,5,0.21037006378173828,24180
m13_n7_s5.txt,13,7,0.3939211368560791,68716
m13_n5_s10.txt,13,5,0.15942120552062988,23136
m11_n19_s3.txt,11,19,1.5550649166107178,222468
m5_n18_s5.txt,5,18,0.08807182312011719,14244
m20_n9_s6.txt,20,9,2.0374279022216797,258216
m20_n12_s1.txt,20,12,4.9427809715271,845664
m20_n15_s8.txt,20,15,7.264256954193115,1216664
m7_n8_s3.txt,7,8,0.0509488582611084,7040
m10_n18_s7.txt,10,18,0.8929059505462646,119008
m17_n15_s8.txt,17,15,3.730304002761841,554292
m10_n16_s2.txt,10,16,0.7169041633605957,99560
m18_n20_s5.txt,18,20,8.325212955474854,1297008
m5_n11_s9.txt,5,11,0.03054499626159668,4552
m7_n6_s6.txt,7,6,0.02983713150024414,4540
m9_n15_s2.txt,9,15,0.5488018989562988,93892
m17_n12_s1.txt,17,12,3.0480828285217285,534660
m20_n7_s3.txt,20,7,1.5820417404174805,276696
m10_n9_s10.txt,10,9,0.2690389156341553,42028
m11_n17_s6.txt,11,17,1.2266201972961426,181728
m8_n14_s6.txt,8,14,0.29149675369262695,45828
m6_n9_s8.txt,6,9,0.03888201713562012,5808
m16_n13_s5.txt,16,13,2.2762718200683594,324552
m11_n17_s7.txt,11,17,1.0695018768310547,135708
m16_n13_s4.txt,16,13,2.3445990085601807,347112
m6_n9_s9.txt,6,9,0.0445401668548584,7712
m8_n14_s7.txt,8,14,0.27910709381103516,44304
m7_n6_s7.txt,7,6,0.024375200271606445,2376
m5_n11_s8.txt,5,11,0.025435924530029297,3156
m10_n16_s3.txt,10,16,0.8179280757904053,130184
m18_n20_s4.txt,18,20,8.377148866653442,1262208
m17_n15_s9.txt,17,15,4.1973676681518555,673476
m20_n7_s2.txt,20,7,1.2281479835510254,175200
m11_n17_s10.txt,11,17,1.0869910717010498,136248
m9_n15_s3.txt,9,15,0.41852283477783203,52752
m5_n16_s1.txt,5,16,0.06597089767456055,11176
m20_n9_s7.txt,20,9,2.61971116065979,445264
m5_n18_s4.txt,5,18,0.08407282829284668,9760
m10_n18_s6.txt,10,18,1.0907678604125977,177408
m7_n8_s2.txt,7,8,0.04638981819152832,5288
m20_n15_s9.txt,20,15,7.1554341316223145,1022220
m19_n7_s10.txt,19,7,1.3715059757232666,223908
m11_n19_s2.txt,11,19,1.666694164276123,267144
m13_n9_s1.txt,13,9,0.5472548007965088,83796
m13_n7_s4.txt,13,7,0.3012731075286865,39672
m10_n18_s10.txt,10,18,0.9793679714202881,146176
m15_n5_s6.txt,15,5,0.326779842376709,54600
m5_n7_s4.txt,5,7,0.011842966079711914,1452
m5_n9_s1.txt,5,9,0.02086925506591797,3308
m13_n11_s4.txt,13,11,0.8102850914001465,113528
m14_n15_s7.txt,14,15,2.325963020324707,385256
m8_n9_s2.txt,8,9,0.09991717338562012,12456
m18_n16_s5.txt,18,16,5.357507228851318,815236
m10_n20_s2.txt,10,20,1.0867960453033447,147876
m6_n11_s6.txt,6,11,0.06770801544189453,9420
m19_n10_s8.txt,19,10,2.459420919418335,377076
m19_n17_s1.txt,19,17,7.852092981338501,1276064
m11_n8_s2.txt,11,8,0.28165483474731445,46936
m15_n14_s3.txt,15,14,2.2555010318756104,337680
m12_n17_s9.txt,12,17,1.826648235321045,294232
m7_n10_s2.txt,7,10,0.07691597938537598,9324
m18_n5_s5.txt,18,5,0.5537261962890625,92544
m11_n6_s7.txt,11,6,0.15146899223327637,23040
m19_n19_s4.txt,19,19,9.918477058410645,1615212
m9_n8_s9.txt,9,8,0.15488696098327637,27468
m8_n7_s7.txt,8,7,0.056604862213134766,7296
m13_n18_s8.txt,13,18,2.088376045227051,264292
m10_n9_s9.txt,10,9,0.21706604957580566,28416
m15_n7_s3.txt,15,7,0.5860199928283691,93568
m15_n19_s10.txt,15,19,4.729403972625732,785268
m5_n5_s1.txt,5,5,0.007398843765258789,1200
m14_n6_s8.txt,14,6,0.28565335273742676,38832
m7_n11_s10.txt,7,11,0.10201501846313477,15276
m15_n9_s6.txt,15,9,0.996737003326416,161736
m14_n17_s2.txt,14,17,2.416440963745117,315792
m6_n13_s3.txt,6,13,0.07453703880310059,9108
m13_n14_s8.txt,13,14,1.2063539028167725,146856
m13_n13_s1.txt,13,13,1.3585691452026367,231628
m10_n5_s9.txt,10,5,0.0792851448059082,11008
m18_n13_s9.txt,18,13,3.697115182876587,581148
m19_n15_s4.txt,19,15,6.269489049911499,1029352
m18_n9_s5.txt,18,9,1.9641227722167969,318240
m15_n16_s6.txt,15,16,2.880908966064453,414148
m16_n20_s9.txt,16,20,5.505122661590576,784488
m7_n12_s7.txt,7,12,0.13016080856323242,19384
m12_n12_s5.txt,12,12,0.8686079978942871,146440
m8_n20_s3.txt,8,20,0.5889029502868652,89628
m15_n18_s3.txt,15,18,4.187423944473267,623736
m14_n16_s10.txt,14,16,2.3268280029296875,320328
m8_n5_s2.txt,8,5,0.02968597412109375,3812
m14_n19_s7.txt,14,19,3.836005926132202,594208
m16_n11_s1.txt,16,11,2.0201709270477295,318168
m8_n16_s2.txt,8,16,0.40763020515441895,61132
m11_n15_s2.txt,11,15,1.1208629608154297,172704
m19_n11_s10.txt,19,11,3.4672367572784424,543660
m15_n20_s7.txt,15,20,4.532079219818115,586536
m16_n16_s8.txt,16,16,3.7400062084198,588808
m20_n5_s7.txt,20,5,0.7209877967834473,122520
m17_n10_s5.txt,17,10,1.6636922359466553,245988
m9_n17_s6.txt,9,17,0.7034592628479004,109428
m5_n14_s4.txt,5,14,0.05567002296447754,6984
m8_n9_s10.txt,8,9,0.09577608108520508,9688
m10_n14_s6.txt,10,14,0.6748700141906738,109480
m20_n19_s9.txt,20,19,10.92404818534851,1693120
m17_n19_s9.txt,17,19,6.564007997512817,1049604
m20_n10_s5.txt,20,10,2.5287230014801025,356580
m9_n19_s3.txt,9,19,0.6751949787139893,89992
m17_n8_s5.txt,17,8,1.0746228694915771,173112
m8_n18_s7.txt,8,18,0.45003581047058105,69216
m6_n5_s9.txt,6,5,0.014373064041137695,2272
m13_n5_s1.txt,13,5,0.14137506484985352,19416
m8_n13_s10.txt,8,13,0.18085575103759766,17408
m13_n5_s5.txt,13,5,0.17974615097045898,31284
m17_n17_s8.txt,17,17,4.752871036529541,712436
m10_n14_s2.txt,10,14,0.5183389186859131,68488
m5_n13_s9.txt,5,13,0.04017901420593262,5892
m9_n17_s2.txt,9,17,0.6623249053955078,110576
m17_n10_s1.txt,17,10,2.0827226638793945,366120
m20_n5_s3.txt,20,5,0.7384471893310547,129504
m17_n6_s4.txt,17,6,0.46540379524230957,51216
m15_n20_s3.txt,15,20,5.160909175872803,777264
m11_n15_s6.txt,11,15,1.0168042182922363,132864
m8_n16_s6.txt,8,16,0.3881831169128418,60016
m16_n11_s5.txt,16,11,1.7417526245117188,266440
m8_n18_s3.txt,8,18,0.47847819328308105,75960
m16_n18_s9.txt,16,18,4.705916881561279,723576
m17_n8_s1.txt,17,8,1.2739217281341553,227640
m9_n19_s7.txt,9,19,0.6172027587890625,62400
m20_n10_s1.txt,20,10,3.40856671333313,592020
m20_n17_s8.txt,20,17,9.11005687713623,1546952
m19_n12_s9.txt,19,12,3.5985169410705566,581608
m8_n20_s7.txt,8,20,0.5739140510559082,89856
m12_n12_s1.txt,12,12,0.848412036895752,134516
m7_n12_s3.txt,7,12,0.12046623229980469,16396
m12_n15_s8.txt,12,15,1.2508289813995361,180760
m15_n16_s2.txt,15,16,2.8580338954925537,431384
m18_n9_s1.txt,18,9,1.925858974456787,343096
m13_n13_s5.txt,13,13,1.4404308795928955,257576
m6_n13_s7.txt,6,13,0.07803702354431152,11448
m15_n9_s10.txt,15,9,0.9281690120697021,152196
m18_n14_s4.txt,18,14,3.858675241470337,579788
m14_n17_s6.txt,14,17,2.629318952560425,386980
m16_n13_s10.txt,16,13,2.1332359313964844,256128
m14_n19_s3.txt,14,19,3.499562978744507,550080
m8_n5_s6.txt,8,5,0.03925776481628418,6528
m18_n7_s4.txt,18,7,0.8493330478668213,120360
m15_n18_s7.txt,15,18,3.4038078784942627,456620
m5_n5_s5.txt,5,5,0.012602090835571289,816
m14_n8_s9.txt,14,8,0.6537067890167236,109092
m15_n7_s7.txt,15,7,0.40305089950561523,44400
m5_n14_s10.txt,5,14,0.04969906806945801,7692
m15_n9_s2.txt,15,9,0.7537422180175781,96140
m16_n5_s10.txt,16,5,0.385606050491333,66360
m7_n10_s6.txt,7,10,0.09049177169799805,14764
m15_n14_s7.txt,15,14,2.205211877822876,324580
m19_n17_s5.txt,19,17,5.7152557373046875,575948
m11_n8_s6.txt,11,8,0.2696089744567871,42840
m9_n6_s8.txt,9,6,0.05717778205871582,6080
m12_n10_s4.txt,12,10,0.3987729549407959,35328
m13_n16_s9.txt,13,16,2.066497802734375,345960
m6_n11_s2.txt,6,11,0.05248403549194336,6480
m10_n20_s6.txt,10,20,1.3599989414215088,224208
m18_n16_s1.txt,18,16,6.188148021697998,1081276
m8_n9_s6.txt,8,9,0.12527894973754883,21888
m14_n15_s3.txt,14,15,2.0243468284606934,297584
m5_n20_s4.txt,5,20,0.09529900550842285,12292
m10_n7_s8.txt,10,7,0.12029600143432617,14520
m18_n11_s8.txt,18,11,2.603663206100464,404736
m6_n20_s10.txt,6,20,0.22173595428466797,36504
m18_n18_s4.txt,18,18,6.55560564994812,977164
m8_n7_s3.txt,8,7,0.061547040939331055,8592
m12_n19_s8.txt,12,19,2.0995757579803467,333212
m11_n6_s3.txt,11,6,0.14338469505310059,20408
m18_n5_s1.txt,18,5,0.5383706092834473,95408
m10_n8_s10.txt,10,8,0.17124128341674805,24860
m15_n5_s2.txt,15,5,0.2780921459197998,46560
m5_n9_s5.txt,5,9,0.01790618896484375,2232
m13_n9_s5.txt,13,9,0.6757609844207764,119060
m18_n20_s10.txt,18,20,8.298984050750732,1148680
m5_n16_s5.txt,5,16,0.06361508369445801,9540
m9_n15_s7.txt,9,15,0.34454822540283203,28252
m17_n12_s4.txt,17,12,2.6588828563690186,452400
m20_n7_s6.txt,20,7,1.0732049942016602,118224
m13_n20_s8.txt,13,20,2.596916913986206,341480
m10_n16_s7.txt,10,16,0.6870698928833008,88264
m7_n6_s3.txt,7,6,0.025786876678466797,3320
m13_n12_s10.txt,13,12,1.096898078918457,184596
m8_n14_s3.txt,8,14,0.309786319732666,49600
m16_n14_s9.txt,16,14,2.6869661808013916,393216
m11_n17_s3.txt,11,17,1.157623052597046,166368
m11_n19_s6.txt,11,19,1.4946386814117432,211216
m6_n7_s8.txt,6,7,0.025465726852416992,3928
m7_n8_s6.txt,7,8,0.05406999588012695,8852
m10_n18_s2.txt,10,18,0.8952698707580566,121840
m20_n12_s4.txt,20,12,3.947129249572754,589488
m20_n9_s3.txt,20,9,2.7982161045074463,480360
m10_n18_s3.txt,10,18,1.1214981079101562,170648
m7_n8_s7.txt,7,8,0.0572049617767334,6812
m20_n9_s2.txt,20,9,2.501039743423462,386620
m20_n12_s5.txt,20,12,3.707122802734375,513392
m5_n18_s1.txt,5,18,0.09769010543823242,14680
m11_n19_s7.txt,11,19,1.3230788707733154,170312
m6_n7_s9.txt,6,7,0.02652883529663086,4344
m16_n13_s1.txt,16,13,2.611102819442749,433556
m8_n14_s2.txt,8,14,0.30492305755615234,51332
m11_n17_s2.txt,11,17,1.3712148666381836,221980
m16_n14_s8.txt,16,14,2.8737401962280273,429012
m20_n7_s7.txt,20,7,1.4867560863494873,253800
m17_n12_s5.txt,17,12,2.5643699169158936,414036
m9_n15_s6.txt,9,15,0.49991869926452637,81764
m5_n16_s4.txt,5,16,0.06152009963989258,8300
m7_n6_s2.txt,7,6,0.025238752365112305,2500
m18_n20_s1.txt,18,20,10.235049962997437,1720740
m10_n16_s6.txt,10,16,0.892009973526001,148752
m13_n20_s9.txt,13,20,3.14766001701355,509588
m13_n7_s1.txt,13,7,0.3330357074737549,48356
m13_n9_s4.txt,13,9,0.5621178150177002,78972
m5_n9_s4.txt,5,9,0.019489049911499023,2424
m19_n6_s10.txt,19,6,0.8037002086639404,114200
m11_n16_s10.txt,11,16,0.9273490905761719,91980
m15_n5_s3.txt,15,5,0.3009920120239258,44656
m5_n7_s1.txt,5,7,0.015368223190307617,1888
m19_n19_s1.txt,19,19,9.53214693069458,1422212
m11_n6_s2.txt,11,6,0.16385507583618164,27096
m12_n19_s9.txt,12,19,2.318431854248047,376992
m8_n7_s2.txt,8,7,0.059490203857421875,6808
m18_n18_s5.txt,18,18,6.717292070388794,1018580
m10_n19_s10.txt,10,19,1.189427375793457,201800
m14_n15_s2.txt,14,15,1.8661069869995117,257520
m8_n9_s7.txt,8,9,0.10014581680297852,13868
m10_n20_s7.txt,10,20,1.1443910598754883,157536
m6_n11_s3.txt,6,11,0.04973316192626953,5428
m13_n16_s8.txt,13,16,1.5764849185943604,186804
m13_n11_s1.txt,13,11,0.8888111114501953,141152
m18_n11_s9.txt,18,11,2.530111074447632,387524
m10_n7_s9.txt,10,7,0.14224624633789062,22136
m5_n20_s5.txt,5,20,0.10415124893188477,16548
m11_n8_s7.txt,11,8,0.27350616455078125,44808
m19_n17_s4.txt,19,17,7.790940999984741,1250624
m15_n14_s6.txt,15,14,2.208385944366455,342716
m7_n10_s7.txt,7,10,0.09246110916137695,12432
m12_n10_s5.txt,12,10,0.6231529712677002,102480
m9_n6_s9.txt,9,6,0.0858011245727539,14840
m15_n9_s3.txt,15,9,0.9716200828552246,151304
m15_n7_s6.txt,15,7,0.6517560482025146,111204
m8_n8_s10.txt,8,8,0.07658672332763672,8880
m19_n10_s10.txt,19,10,2.2797651290893555,257580
m5_n5_s4.txt,5,5,0.007139921188354492,880
m14_n8_s8.txt,14,8,0.5915687084197998,82464
m15_n18_s6.txt,15,18,4.251891136169434,552020
m18_n7_s5.txt,18,7,1.2244348526000977,193824
m8_n5_s7.txt,8,5,0.03210306167602539,2712
m14_n19_s2.txt,14,19,3.197004795074463,336456
m13_n13_s4.txt,13,13,1.3639638423919678,176088
m14_n17_s7.txt,14,17,3.339276075363159,504160
m18_n14_s5.txt,18,14,4.2778401374816895,664064
m6_n13_s6.txt,6,13,0.11387014389038086,12072
m8_n20_s6.txt,8,20,0.7635581493377686,100904
m19_n12_s8.txt,19,12,4.504879713058472,586904
m19_n15_s1.txt,19,15,7.782516241073608,1168424
m15_n16_s3.txt,15,16,3.8179280757904053,469788
m12_n15_s9.txt,12,15,1.6682629585266113,238156
m7_n12_s2.txt,7,12,0.15427207946777344,15760
m9_n19_s6.txt,9,19,1.103348970413208,140256
m20_n17_s9.txt,20,17,9.592540740966797,1186112
m7_n10_s10.txt,7,10,0.08145689964294434,9828
m8_n18_s2.txt,8,18,0.5526947975158691,89924
m16_n18_s8.txt,16,18,5.02009129524231,760552
m11_n15_s7.txt,11,15,0.821984052658081,96924
m15_n20_s2.txt,15,20,4.5591771602630615,651064
m17_n6_s5.txt,17,6,0.6293339729309082,102540
m16_n11_s4.txt,16,11,1.796609878540039,271104
m15_n18_s10.txt,15,18,3.8543691635131836,514620
m8_n16_s7.txt,8,16,0.37055397033691406,51264
m5_n13_s8.txt,5,13,0.044682979583740234,4448
m10_n14_s3.txt,10,14,0.6859641075134277,100096
