filename,rows,columns,time,clauses
m25_n5_s9.txt,25,5,1.4465787410736084,256728
m20_n15_s8.txt,20,15,7.049018144607544,1216664
m15_n10_s12.txt,15,10,1.3320472240447998,235992
m15_n10_s13.txt,15,10,0.9793038368225098,121624
m20_n15_s9.txt,20,15,6.585249900817871,1022220
m5_n10_s20.txt,5,10,0.018985986709594727,1580
m25_n5_s8.txt,25,5,1.34999680519104,218228
m15_n5_s6.txt,15,5,0.3259611129760742,54600
m20_n15_s13.txt,20,15,7.6095898151397705,1358632
m10_n20_s2.txt,10,20,1.1296923160552979,147876
m5_n5_s1.txt,5,5,0.007248878479003906,1200
m10_n5_s9.txt,10,5,0.07509589195251465,11008
m25_n15_s16.txt,25,15,15.051323890686035,2582056
m15_n20_s7.txt,15,20,4.208280086517334,586536
m20_n5_s7.txt,20,5,0.7219498157501221,122520
m5_n15_s11.txt,5,15,0.056472063064575195,8304
m20_n10_s5.txt,20,10,2.6172780990600586,356580
m10_n10_s16.txt,10,10,0.33725905418395996,52016
m10_n10_s12.txt,10,10,0.3162548542022705,45760
m20_n5_s3.txt,20,5,0.7789492607116699,129504
m15_n20_s3.txt,15,20,5.033627986907959,777264
m20_n10_s1.txt,20,10,3.3366646766662598,592020
m5_n15_s15.txt,5,15,0.05323290824890137,7428
m5_n25_s8.txt,5,25,0.1280829906463623,14612
m25_n15_s12.txt,25,15,14.415751934051514,2428364
m25_n15_s8.txt,25,15,14.50994610786438,2498528
m5_n5_s5.txt,5,5,0.006515026092529297,816
m10_n20_s6.txt,10,20,1.3601622581481934,224208
m5_n20_s4.txt,5,20,0.09736084938049316,12292
m25_n10_s4.txt,25,10,5.664895296096802,898128
m20_n15_s17.txt,20,15,7.198599815368652,1237780
m15_n5_s2.txt,15,5,0.2786409854888916,46560
m5_n5_s19.txt,5,5,0.008163928985595703,1020
m5_n10_s18.txt,5,10,0.029824018478393555,4356
m15_n10_s17.txt,15,10,1.2117221355438232,196044
m15_n10_s16.txt,15,10,1.1341052055358887,176920
m5_n10_s19.txt,5,10,0.024453163146972656,3860
m5_n5_s18.txt,5,5,0.00736689567565918,1200
m15_n5_s3.txt,15,5,0.26984596252441406,44656
m20_n15_s16.txt,20,15,7.031818151473999,1178916
m25_n10_s5.txt,25,10,5.7331788539886475,943388
m10_n20_s7.txt,10,20,1.1564748287200928,157536
m5_n20_s5.txt,5,20,0.10641908645629883,16548
m5_n5_s4.txt,5,5,0.011509895324707031,880
m25_n15_s9.txt,25,15,12.902316808700562,2099152
m25_n15_s13.txt,25,15,13.253515005111694,2170324
m5_n25_s9.txt,5,25,0.1542801856994629,20112
m5_n15_s14.txt,5,15,0.06496834754943848,9876
m15_n20_s2.txt,15,20,4.5269341468811035,651064
m20_n5_s2.txt,20,5,0.6854290962219238,98568
m10_n10_s13.txt,10,10,0.32872605323791504,38144
m10_n10_s11.txt,10,10,0.2996940612792969,36456
m20_n10_s2.txt,20,10,3.072007179260254,507048
m15_n15_s19.txt,15,15,2.696946859359741,439164
m5_n15_s16.txt,5,15,0.07076621055603027,11928
m10_n25_s9.txt,10,25,1.8906528949737549,282336
m25_n15_s11.txt,25,15,12.850802898406982,2027708
m5_n5_s6.txt,5,5,0.007064104080200195,1020
m20_n10_s19.txt,20,10,2.853419065475464,466140
m5_n20_s7.txt,5,20,0.11061882972717285,19716
m10_n20_s5.txt,10,20,1.1980130672454834,188852
m25_n10_s20.txt,25,10,6.419565200805664,1151368
m25_n10_s7.txt,25,10,5.105533838272095,724244
m15_n5_s1.txt,15,5,0.2809269428253174,48904
m20_n15_s14.txt,20,15,6.51884388923645,1039436
m10_n5_s18.txt,10,5,0.07395601272583008,12448
m10_n15_s20.txt,10,15,0.6235082149505615,85848
m15_n10_s14.txt,15,10,1.0200340747833252,146608
m15_n10_s15.txt,15,10,1.0991041660308838,153888
m10_n5_s19.txt,10,5,0.06337499618530273,9020
m20_n15_s15.txt,20,15,6.056356191635132,906128
m25_n10_s6.txt,25,10,6.43973183631897,1142376
m5_n20_s6.txt,5,20,0.09950113296508789,16320
m10_n20_s4.txt,10,20,1.1579489707946777,175200
m20_n10_s18.txt,20,10,2.857982873916626,441392
m5_n5_s7.txt,5,5,0.007860183715820312,1020
m25_n15_s10.txt,25,15,10.386908054351807,1053216
m10_n25_s8.txt,10,25,1.7228431701660156,252192
m5_n15_s17.txt,5,15,0.058888912200927734,9024
m15_n15_s18.txt,15,15,2.4966320991516113,378908
m20_n10_s3.txt,20,10,2.9316139221191406,469768
m20_n5_s1.txt,20,5,0.7972540855407715,136800
m15_n20_s1.txt,15,20,5.424750804901123,962928
m10_n10_s10.txt,10,10,0.3142268657684326,41440
m15_n5_s20.txt,15,5,0.23963332176208496,29580
m20_n25_s8.txt,20,25,20.453731060028076,3554808
m15_n25_s10.txt,15,25,7.683977127075195,1286460
m10_n20_s18.txt,10,20,1.1615560054779053,174540
m25_n5_s20.txt,25,5,0.9904870986938477,86160
m20_n20_s10.txt,20,20,11.821477890014648,1986992
m25_n25_s18.txt,25,25,39.51815986633301,7034124
m25_n20_s1.txt,25,20,19.451717138290405,2582940
m10_n10_s3.txt,10,10,0.2978649139404297,48264
m5_n10_s1.txt,5,10,0.02928304672241211,4048
m25_n20_s15.txt,25,20,25.443881273269653,4598748
m20_n20_s4.txt,20,20,11.10499906539917,1776336
m5_n20_s12.txt,5,20,0.09647488594055176,12132
m15_n10_s6.txt,15,10,1.111072063446045,172720
m20_n5_s19.txt,20,5,0.7352030277252197,128376
m10_n25_s15.txt,10,25,1.9953100681304932,337824
m10_n25_s14.txt,10,25,1.9684710502624512,323632
m20_n5_s18.txt,20,5,0.518470287322998,59040
m15_n10_s7.txt,15,10,1.0501770973205566,133080
m5_n20_s13.txt,5,20,0.10544991493225098,17544
m20_n20_s5.txt,20,20,10.194345951080322,1453968
m15_n20_s20.txt,15,20,4.249980926513672,596244
m25_n20_s14.txt,25,20,24.17126774787903,3999576
m20_n25_s20.txt,20,25,16.63563299179077,2292216
m10_n10_s2.txt,10,10,0.2726552486419678,32808
m25_n25_s19.txt,25,25,32.57811403274536,4509852
m20_n20_s11.txt,20,20,10.105807065963745,1389528
m10_n20_s19.txt,10,20,1.0672740936279297,134560
m20_n25_s9.txt,20,25,19.08672308921814,3168824
m15_n25_s11.txt,15,25,7.274266242980957,1152136
m15_n25_s13.txt,15,25,7.9469311237335205,1389808
m5_n25_s20.txt,5,25,0.13617324829101562,12884
m15_n15_s9.txt,15,15,2.627208948135376,402700
m20_n20_s13.txt,20,20,13.253854990005493,2401488
m25_n20_s2.txt,25,20,25.297559022903442,4383352
m5_n10_s2.txt,5,10,0.02697300910949707,2268
m25_n20_s16.txt,25,20,26.034549951553345,4745612
m20_n20_s7.txt,20,20,11.875862836837769,2046084
m15_n10_s5.txt,15,10,1.1342799663543701,184300
m5_n20_s11.txt,5,20,0.08668899536132812,12816
m10_n25_s16.txt,10,25,2.0755720138549805,352608
m10_n25_s17.txt,10,25,1.9800598621368408,327192
m5_n20_s10.txt,5,20,0.10990095138549805,16420
m15_n10_s4.txt,15,10,1.0816929340362549,167136
m20_n20_s6.txt,20,20,9.458132028579712,1104956
m25_n20_s17.txt,25,20,27.448978900909424,5090124
m5_n10_s3.txt,5,10,0.030668973922729492,2884
m10_n10_s1.txt,10,10,0.2435309886932373,34308
m25_n20_s3.txt,25,20,25.636891841888428,4658564
m20_n20_s12.txt,20,20,11.582597017288208,1928164
m15_n15_s8.txt,15,15,2.5081636905670166,410880
m15_n25_s12.txt,15,25,7.258930921554565,1135564
m15_n25_s16.txt,15,25,7.612384796142578,1300440
m5_n25_s19.txt,5,25,0.14961886405944824,24192
m20_n20_s16.txt,20,20,13.063974142074585,2319732
m10_n10_s5.txt,10,10,0.3241758346557617,53892
m5_n10_s7.txt,5,10,0.02620220184326172,4560
m25_n20_s7.txt,25,20,19.961732149124146,2846020
m25_n20_s13.txt,25,20,24.586206912994385,4203144
m10_n15_s9.txt,10,15,0.6051669120788574,81392
m5_n20_s14.txt,5,20,0.10882902145385742,17420
m20_n20_s2.txt,20,20,12.342072010040283,2142360
m10_n25_s13.txt,10,25,1.8499422073364258,281496
m10_n25_s12.txt,10,25,1.7417998313903809,246352
m20_n20_s3.txt,20,20,12.89513874053955,2317032
m5_n20_s15.txt,5,20,0.09411931037902832,14912
m15_n10_s1.txt,15,10,1.3312499523162842,243880
m10_n15_s8.txt,10,15,0.5859599113464355,80364
m25_n20_s12.txt,25,20,20.538064002990723,2710068
m25_n20_s6.txt,25,20,23.30172896385193,3909352
m10_n10_s4.txt,10,10,0.2527799606323242,32536
m5_n10_s6.txt,5,10,0.031701087951660156,4368
m20_n20_s17.txt,20,20,11.754291772842407,1880088
m5_n25_s18.txt,5,25,0.1692800521850586,26676
m15_n25_s17.txt,15,25,8.423573970794678,1383404
m15_n25_s15.txt,15,25,7.723742961883545,1289412
m25_n5_s19.txt,25,5,1.2081351280212402,178964
m20_n20_s15.txt,20,20,10.240280151367188,1472104
m5_n10_s4.txt,5,10,0.028967857360839844,4068
m10_n10_s6.txt,10,10,0.3283722400665283,55908
m25_n20_s4.txt,25,20,23.613831996917725,3924948
m20_n25_s18.txt,20,25,18.378087282180786,3048168
m5_n15_s8.txt,5,15,0.04431891441345215,5308
m25_n20_s10.txt,25,20,19.01184582710266,2138756
m25_n25_s8.txt,25,25,38.74386501312256,6724128
m5_n20_s17.txt,5,20,0.0985720157623291,14388
m15_n20_s18.txt,15,20,4.848475694656372,833116
m15_n10_s3.txt,15,10,1.1161479949951172,181588
m20_n20_s1.txt,20,20,13.38523817062378,2492076
m10_n25_s10.txt,10,25,1.9724769592285156,330900
m20_n5_s20.txt,20,5,0.49526309967041016,47292
m10_n25_s11.txt,10,25,1.7748401165008545,254264
m15_n10_s2.txt,15,10,1.2167389392852783,210484
m15_n20_s19.txt,15,20,3.8409368991851807,459144
m5_n20_s16.txt,5,20,0.1656630039215088,20976
m25_n25_s9.txt,25,25,38.10162878036499,6659356
m5_n15_s9.txt,5,15,0.055052995681762695,8508
m25_n20_s11.txt,25,20,23.724879026412964,3761992
m20_n25_s19.txt,20,25,18.448182821273804,3111352
m25_n20_s5.txt,25,20,22.007776021957397,3504456
m5_n10_s5.txt,5,10,0.029139995574951172,3024
m10_n10_s7.txt,10,10,0.26853203773498535,39328
m25_n25_s20.txt,25,25,38.682044982910156,6838072
m20_n20_s14.txt,20,20,11.764448165893555,1823696
m25_n5_s18.txt,25,5,1.2299299240112305,190176
m10_n20_s20.txt,10,20,1.0285489559173584,131072
m15_n25_s14.txt,15,25,7.192682981491089,1166524
m15_n15_s3.txt,15,15,2.8203961849212646,495408
m5_n25_s16.txt,5,25,0.18835091590881348,34284
m15_n25_s19.txt,15,25,7.318578720092773,1187472
m20_n25_s1.txt,20,25,18.00624680519104,2917332
m10_n20_s11.txt,10,20,1.1814138889312744,186384
m25_n5_s15.txt,25,5,1.4144272804260254,241296
m20_n20_s19.txt,20,20,11.714628219604492,1917756
m5_n10_s8.txt,5,10,0.027684926986694336,2132
m25_n20_s8.txt,25,20,24.268386840820312,4201176
m25_n25_s11.txt,25,25,39.063417196273804,6717508
m20_n25_s14.txt,20,25,18.62673592567444,2915700
m5_n15_s4.txt,5,15,0.05451011657714844,6828
m10_n15_s6.txt,10,15,0.6728639602661133,106336
m25_n25_s4.txt,25,25,35.37681198120117,5733576
m25_n20_s20.txt,25,20,23.236127376556396,3744076
m15_n20_s14.txt,15,20,4.150075912475586,599180
m20_n5_s10.txt,20,5,0.7074918746948242,119520
m10_n25_s20.txt,10,25,1.7121589183807373,238928
m20_n5_s11.txt,20,5,0.5118670463562012,50688
m15_n20_s15.txt,15,20,4.7983129024505615,751120
m25_n25_s5.txt,25,25,35.06933903694153,5661548
m5_n15_s5.txt,5,15,0.06150007247924805,9688
m10_n15_s7.txt,10,15,0.7090392112731934,122464
m20_n25_s15.txt,20,25,16.2620952129364,2348960
m25_n25_s10.txt,25,25,31.057002067565918,3786036
m25_n20_s9.txt,25,20,23.969550132751465,3917580
m5_n10_s9.txt,5,10,0.022244930267333984,3024
m20_n20_s18.txt,20,20,12.033781051635742,1992596
m25_n5_s14.txt,25,5,1.1862080097198486,164160
m10_n20_s10.txt,10,20,1.165365219116211,169648
m15_n25_s18.txt,15,25,7.230281829833984,1127808
m5_n25_s17.txt,5,25,0.14672493934631348,19248
m15_n15_s2.txt,15,15,2.4247608184814453,357212
m20_n25_s2.txt,20,25,17.71182608604431,2851288
m5_n25_s15.txt,5,25,0.15309524536132812,25524
m10_n20_s12.txt,10,20,1.1104860305786133,152604
m25_n5_s16.txt,25,5,1.5400969982147217,275264
m10_n10_s9.txt,10,10,0.30233192443847656,43440
m25_n25_s12.txt,25,25,41.416048765182495,7440036
m20_n25_s17.txt,20,25,18.96798610687256,3193980
m10_n15_s5.txt,10,15,0.7000010013580322,111232
m5_n15_s7.txt,5,15,0.05332589149475098,8020
m25_n25_s7.txt,25,25,36.810685873031616,6109652
m15_n20_s17.txt,15,20,4.189665079116821,570176
m5_n20_s18.txt,5,20,0.10279488563537598,16500
m20_n5_s13.txt,20,5,0.572688102722168,65400
m20_n5_s12.txt,20,5,0.6200439929962158,88920
m5_n20_s19.txt,5,20,0.12256121635437012,17820
m15_n20_s16.txt,15,20,4.778961896896362,785204
m25_n25_s6.txt,25,25,39.535950660705566,6924740
m10_n15_s4.txt,10,15,0.67342209815979,93028
m5_n15_s6.txt,5,15,0.07675600051879883,11424
m20_n25_s16.txt,20,25,16.567345142364502,2385952
m25_n25_s13.txt,25,25,35.017950773239136,5523604
m10_n10_s8.txt,10,10,0.23497700691223145,26976
m25_n5_s17.txt,25,5,1.1093618869781494,135052
m10_n20_s13.txt,10,20,1.1825201511383057,179856
m20_n25_s3.txt,20,25,19.13775324821472,3135376
m5_n25_s14.txt,5,25,0.16586017608642578,29912
m15_n15_s1.txt,15,15,3.1336147785186768,522848
m5_n25_s10.txt,5,25,0.17947006225585938,20524
m20_n25_s7.txt,20,25,20.646167993545532,3519044
m15_n15_s5.txt,15,15,2.6296510696411133,340848
m10_n20_s17.txt,10,20,1.4083380699157715,233188
m25_n5_s13.txt,25,5,1.5164546966552734,257220
m25_n25_s17.txt,25,25,44.28907585144043,7956564
m20_n25_s12.txt,20,25,17.457905054092407,2615076
m25_n25_s2.txt,25,25,37.275933027267456,6360716
m5_n15_s2.txt,5,15,0.07745814323425293,7656
m15_n20_s12.txt,15,20,4.897569894790649,823048
m15_n10_s9.txt,15,10,1.257070779800415,216652
m20_n5_s16.txt,20,5,0.4696969985961914,41160
m20_n5_s17.txt,20,5,0.5772485733032227,76520
m15_n10_s8.txt,15,10,1.0689489841461182,161440
m15_n20_s13.txt,15,20,4.907819032669067,815868
m5_n20_s20.txt,5,20,0.07909417152404785,6812
m5_n15_s3.txt,5,15,0.05821585655212402,9380
m10_n15_s1.txt,10,15,0.6785976886749268,101040
m25_n25_s3.txt,25,25,40.45072913169861,7320608
m20_n25_s13.txt,20,25,19.729551076889038,3493168
m25_n25_s16.txt,25,25,40.709351778030396,7368944
m25_n5_s12.txt,25,5,1.011199951171875,88320
m10_n20_s16.txt,10,20,1.213036060333252,199096
m15_n15_s4.txt,15,15,2.645419120788574,429392
m5_n25_s11.txt,5,25,0.16057872772216797,23444
m20_n25_s6.txt,20,25,16.203783988952637,2247416
m20_n25_s4.txt,20,25,16.599699020385742,2538416
m5_n25_s13.txt,5,25,0.14409494400024414,21924
m15_n15_s6.txt,15,15,2.6512110233306885,443232
m15_n25_s20.txt,15,25,6.717896223068237,1008844
m10_n20_s14.txt,10,20,1.2756237983703613,201880
m20_n20_s20.txt,20,20,9.953537940979004,1367548
m25_n5_s10.txt,25,5,1.5263350009918213,276000
m25_n25_s14.txt,25,25,34.63609504699707,5329124
m20_n25_s11.txt,20,25,17.006222009658813,2478988
m25_n25_s1.txt,25,25,39.764780044555664,7100128
m25_n20_s19.txt,25,20,21.300300121307373,3172952
m10_n15_s3.txt,10,15,0.658991813659668,101728
m5_n15_s1.txt,5,15,0.050337791442871094,8252
m20_n20_s8.txt,20,20,11.936033964157104,2039860
m15_n20_s11.txt,15,20,4.462399005889893,694844
m10_n25_s19.txt,10,25,1.8403477668762207,262656
m20_n5_s15.txt,20,5,0.520517110824585,64432
m20_n5_s14.txt,20,5,0.6967639923095703,116768
m10_n25_s18.txt,10,25,2.0236730575561523,344876
m15_n20_s10.txt,15,20,4.6043150424957275,686136
m20_n20_s9.txt,20,20,9.981762170791626,1248984
m10_n15_s2.txt,10,15,0.666999101638794,93280
m25_n20_s18.txt,25,20,25.626134872436523,4682152
m20_n25_s10.txt,20,25,18.51928424835205,3158092
m25_n25_s15.txt,25,25,39.639824867248535,7032652
m25_n5_s11.txt,25,5,1.3585128784179688,229644
m10_n20_s15.txt,10,20,1.2233259677886963,202456
m15_n15_s7.txt,15,15,2.3429057598114014,340160
m20_n25_s5.txt,20,25,16.516522884368896,2489996
m5_n25_s12.txt,5,25,0.143157958984375,23200
m15_n5_s11.txt,15,5,0.24032306671142578,36500
m15_n15_s15.txt,15,15,2.6682779788970947,428172
m5_n25_s7.txt,5,25,0.1694791316986084,24396
m10_n25_s5.txt,10,25,1.7732999324798584,248296
m10_n5_s2.txt,10,5,0.07495594024658203,9968
m25_n15_s7.txt,25,15,11.981853246688843,1841760
m20_n10_s15.txt,20,10,2.5837299823760986,386064
m25_n10_s10.txt,25,10,5.037124872207642,681984
m10_n20_s9.txt,10,20,1.1595919132232666,164552
m20_n15_s18.txt,20,15,6.3337578773498535,998984
m5_n5_s16.txt,5,5,0.0070269107818603516,816
m10_n5_s14.txt,10,5,0.0787661075592041,13680
m25_n5_s3.txt,25,5,1.2839558124542236,196080
m10_n15_s10.txt,10,15,0.7110869884490967,118488
m15_n10_s18.txt,15,10,1.196321964263916,198148
m5_n10_s17.txt,5,10,0.024233102798461914,3208
m20_n15_s2.txt,20,15,6.2698140144348145,989008
m20_n15_s3.txt,20,15,7.296848773956299,1292964
m15_n25_s1.txt,15,25,7.777899980545044,1334752
m5_n10_s16.txt,5,10,0.04175281524658203,5400
m15_n10_s19.txt,15,10,0.9329018592834473,105460
m10_n15_s11.txt,10,15,0.5994369983673096,78480
m25_n5_s2.txt,25,5,1.3768811225891113,225220
m5_n5_s17.txt,5,5,0.010071039199829102,576
m10_n5_s15.txt,10,5,0.0731801986694336,8864
m20_n15_s19.txt,20,15,6.517992973327637,1051632
m25_n10_s11.txt,25,10,6.414715766906738,1073780
m10_n20_s8.txt,10,20,1.0861790180206299,126960
m20_n10_s14.txt,20,10,2.9846041202545166,475380
m25_n15_s6.txt,25,15,14.02301573753357,2487068
m5_n25_s6.txt,5,25,0.18912482261657715,30388
m10_n5_s3.txt,10,5,0.05459284782409668,5072
m10_n25_s4.txt,10,25,1.8141717910766602,275300
m25_n15_s20.txt,25,15,15.03639006614685,2684212
m15_n15_s14.txt,15,15,2.439014196395874,379408
m15_n5_s10.txt,15,5,0.2595658302307129,39336
m10_n10_s20.txt,10,10,0.24857115745544434,34040
m15_n5_s12.txt,15,5,0.32186388969421387,52984
m5_n15_s19.txt,5,15,0.05490994453430176,8816
m15_n15_s16.txt,15,15,2.7068769931793213,457872
m10_n5_s1.txt,10,5,0.04858207702636719,2304
m10_n25_s6.txt,10,25,1.9882111549377441,315140
m5_n25_s4.txt,5,25,0.1441032886505127,20736
m25_n15_s4.txt,25,15,12.264084815979004,1872852
m5_n5_s9.txt,5,5,0.006966114044189453,816
m20_n10_s16.txt,20,10,3.087847948074341,523636
m5_n20_s8.txt,5,20,0.08265495300292969,9784
m25_n10_s13.txt,25,10,6.064673900604248,1054228
m25_n10_s8.txt,25,10,6.244754076004028,1106320
m10_n5_s17.txt,10,5,0.07757210731506348,13680
m5_n5_s15.txt,5,5,0.008061885833740234,1200
m10_n15_s13.txt,10,15,0.7410399913787842,119488
m15_n25_s3.txt,15,25,8.007922172546387,1431948
m5_n10_s14.txt,5,10,0.024742841720581055,4172
m20_n15_s1.txt,20,15,7.08177375793457,1261412
m5_n10_s15.txt,5,10,0.022572040557861328,3300
m15_n25_s2.txt,15,25,6.995064973831177,1076400
m25_n5_s1.txt,25,5,1.2603399753570557,206120
m10_n15_s12.txt,10,15,0.6393582820892334,91568
m10_n5_s16.txt,10,5,0.06683492660522461,10176
m5_n5_s14.txt,5,5,0.005474090576171875,516
m25_n10_s9.txt,25,10,5.879443883895874,992140
m25_n10_s12.txt,25,10,5.418897867202759,789168
m5_n20_s9.txt,5,20,0.09352588653564453,12600
m20_n10_s17.txt,20,10,2.549031972885132,327184
m5_n5_s8.txt,5,5,0.008426904678344727,700
m25_n15_s5.txt,25,15,12.934630870819092,2159436
m10_n25_s7.txt,10,25,2.0646049976348877,355368
m5_n25_s5.txt,5,25,0.15411686897277832,25792
m15_n15_s17.txt,15,15,2.511137008666992,364984
m5_n15_s18.txt,5,15,0.05311012268066406,8424
m15_n5_s13.txt,15,5,0.25243306159973145,34216
m15_n5_s17.txt,15,5,0.306135892868042,53768
m20_n10_s8.txt,20,10,2.748863935470581,439236
m15_n15_s13.txt,15,15,2.583265781402588,375212
m5_n15_s20.txt,5,15,0.04439687728881836,4324
m25_n15_s1.txt,25,15,14.730209112167358,2566360
m5_n25_s1.txt,5,25,0.1734452247619629,29136
m10_n5_s4.txt,10,5,0.06912469863891602,10020
m10_n25_s3.txt,10,25,2.0940332412719727,355592
m20_n10_s13.txt,20,10,3.2856650352478027,587196
m25_n10_s16.txt,25,10,6.408495903015137,1154420
m5_n5_s10.txt,5,5,0.007968902587890625,816
m10_n5_s12.txt,10,5,0.08447909355163574,13664
m10_n15_s16.txt,10,15,0.7508132457733154,122088
m25_n5_s5.txt,25,5,1.3161101341247559,213840
m20_n15_s4.txt,20,15,6.224393129348755,969408
m15_n25_s6.txt,15,25,7.488942861557007,1240632
m5_n10_s11.txt,5,10,0.02697300910949707,3424
m5_n10_s10.txt,5,10,0.02441692352294922,3228
m15_n25_s7.txt,15,25,6.78844428062439,972420
m20_n15_s5.txt,20,15,5.567625045776367,763680
m25_n5_s4.txt,25,5,1.3794410228729248,230556
m10_n15_s17.txt,10,15,0.8432431221008301,134548
m5_n5_s11.txt,5,5,0.006470918655395508,692
m10_n5_s13.txt,10,5,0.08913803100585938,14400
m25_n10_s17.txt,25,10,6.834612846374512,1235468
m20_n10_s12.txt,20,10,2.775458812713623,434788
m10_n25_s2.txt,10,25,1.63810396194458,206708
m10_n5_s5.txt,10,5,0.08202290534973145,13168
m15_n15_s12.txt,15,15,2.7110862731933594,434960
m20_n10_s9.txt,20,10,2.9437150955200195,483300
m15_n5_s16.txt,15,5,0.2810380458831787,45640
m15_n5_s14.txt,15,5,0.21309399604797363,27208
m10_n10_s18.txt,10,10,0.3414428234100342,50112
m15_n15_s10.txt,15,15,2.9154889583587646,517440
m20_n5_s9.txt,20,5,0.7710011005401611,133536
m15_n20_s9.txt,15,20,4.41157865524292,651532
m25_n15_s18.txt,25,15,14.039586067199707,2445576
m25_n15_s2.txt,25,15,12.845966815948486,2060052
m10_n5_s7.txt,10,5,0.0686957836151123,8864
m5_n25_s2.txt,5,25,0.1593458652496338,21664
m20_n10_s10.txt,20,10,2.89536190032959,482728
m25_n10_s15.txt,25,10,6.611998796463013,1185356
m10_n5_s11.txt,10,5,0.06112313270568848,6960
m5_n5_s13.txt,5,5,0.007426023483276367,1200
m15_n5_s8.txt,15,5,0.2373349666595459,30484
m25_n5_s6.txt,25,5,1.2822110652923584,194964
m10_n15_s15.txt,10,15,0.6818728446960449,106696
m20_n15_s7.txt,20,15,7.089464902877808,1229232
m5_n10_s12.txt,5,10,0.023127079010009766,2760
m15_n25_s5.txt,15,25,6.272412300109863,863264
m15_n25_s4.txt,15,25,7.329466819763184,1173012
m5_n10_s13.txt,5,10,0.02801799774169922,4340
m20_n15_s6.txt,20,15,6.200150012969971,944480
m15_n10_s20.txt,15,10,1.004045009613037,141276
m10_n15_s14.txt,10,15,0.7517328262329102,121628
m25_n5_s7.txt,25,5,1.1759388446807861,157196
m15_n5_s9.txt,15,5,0.28523778915405273,35460
m10_n5_s10.txt,10,5,0.0802769660949707,12800
m20_n15_s20.txt,20,15,5.681164026260376,762128
m5_n5_s12.txt,5,5,0.007460832595825195,960
m25_n10_s14.txt,25,10,5.41365385055542,824040
m20_n10_s11.txt,20,10,2.2946250438690186,248664
m10_n5_s6.txt,10,5,0.07243585586547852,10032
m10_n25_s1.txt,10,25,2.4002459049224854,363504
m5_n25_s3.txt,5,25,0.24092411994934082,28284
m25_n15_s3.txt,25,15,15.0118989944458,2709796
m25_n15_s19.txt,25,15,11.46579885482788,1559880
m15_n20_s8.txt,15,20,4.801497936248779,789908
m20_n5_s8.txt,20,5,0.6424880027770996,104872
m15_n15_s11.txt,15,15,2.474378824234009,364704
m15_n5_s15.txt,15,5,0.21062302589416504,21056
m10_n10_s19.txt,10,10,0.2859010696411133,37408
